symbol,side,start,end,bars,gross_contribution,cost,net_contribution
ETH,long,2023-12-01 08:00:00+00:00,2023-12-06 12:00:00+00:00,32,0.020929395499838497,0.0004184501429853472,0.02051094535685315
ETH,long,2023-12-08 00:00:00+00:00,2023-12-09 12:00:00+00:00,10,0.0005433821812307101,8.489801474450744e-05,0.0004584841664862027
ETH,long,2023-12-22 20:00:00+00:00,2023-12-24 08:00:00+00:00,10,-0.001126912460842771,6.106415282015323e-05,-0.0011879766136629242
ETH,long,2023-12-29 00:00:00+00:00,2023-12-29 16:00:00+00:00,5,-0.00043728564161896373,2.963197805199025e-05,-0.000466917619670954
ETH,long,2024-01-10 04:00:00+00:00,2024-01-13 00:00:00+00:00,18,0.01843370846973247,0.00039058282828478044,0.01804312564144769
ETH,long,2024-01-31 00:00:00+00:00,2024-01-31 12:00:00+00:00,4,-0.0029030412380991613,9.073242344270158e-05,-0.002993773661541863
ETH,long,2024-02-05 16:00:00+00:00,2024-02-16 20:00:00+00:00,68,0.052183121030562024,0.000687353310171593,0.05149576772039043
ETH,long,2024-02-17 04:00:00+00:00,2024-02-23 16:00:00+00:00,40,0.0001346288041874314,0.000579137194633163,-0.00044450839044573155
ETH,long,2024-02-24 12:00:00+00:00,2024-02-28 12:00:00+00:00,25,0.028485079016699107,0.0004759374992306319,0.028009141517468476
ETH,long,2024-03-25 20:00:00+00:00,2024-03-25 20:00:00+00:00,1,0.0002635725750857383,1.5110665062558162e-05,0.00024846191002318014
ETH,long,2024-04-08 04:00:00+00:00,2024-04-09 16:00:00+00:00,10,-0.0064034207737630735,0.0002907743023313735,-0.006694195076094447
ETH,long,2024-04-15 12:00:00+00:00,2024-04-15 20:00:00+00:00,3,-0.007165775285008419,0.00021357746897178833,-0.007379352753980207
ETH,long,2024-04-19 12:00:00+00:00,2024-04-20 12:00:00+00:00,7,-0.0013389642424032145,0.00012154611494467625,-0.0014605103573478908
ETH,long,2024-04-20 20:00:00+00:00,2024-04-24 20:00:00+00:00,25,0.000534871480211674,0.00016549737955269363,0.0003693741006589804
ETH,long,2024-04-28 04:00:00+00:00,2024-04-28 12:00:00+00:00,3,0.002644594464637516,0.00042934288142577664,0.0022152515832117394
ETH,long,2024-04-29 00:00:00+00:00,2024-04-29 00:00:00+00:00,1,-0.007572415158161627,0.0004297480490649701,-0.008002163207226597
ETH,short,2024-04-29 20:00:00+00:00,2024-05-03 04:00:00+00:00,21,0.003250832285745569,0.0002584586046890822,0.002992373681056487
ETH,short,2024-05-08 04:00:00+00:00,2024-05-13 12:00:00+00:00,33,-0.0056731471861792,0.0005906628529464044,-0.006263810039125604
ETH,short,2024-05-14 12:00:00+00:00,2024-05-17 08:00:00+00:00,18,-0.023880517066273484,0.0007959699708276946,-0.024676487037101177
ETH,long,2024-05-17 20:00:00+00:00,2024-05-19 12:00:00+00:00,11,-0.0010720342775583402,0.00023382897185223193,-0.001305863249410572
ETH,long,2024-05-20 04:00:00+00:00,2024-06-03 16:00:00+00:00,88,0.04418068626139524,0.0005074112973859512,0.043673274964009294
ETH,long,2024-06-19 12:00:00+00:00,2024-06-20 16:00:00+00:00,8,-0.0005638143411823049,4.1814307201539424e-05,-0.0006056286483838443
ETH,long,2024-06-27 20:00:00+00:00,2024-06-28 08:00:00+00:00,4,-0.00032826424474368846,5.786838710790241e-05,-0.0003861326318515909
ETH,short,2024-06-29 00:00:00+00:00,2024-06-29 00:00:00+00:00,1,4.5901213911517514e-05,3.8365262761597057e-05,7.535951149920457e-06
ETH,short,2024-06-29 16:00:00+00:00,2024-06-30 20:00:00+00:00,8,-0.0003561790996602205,0.00020421849333488115,-0.0005603975929951016
ETH,long,2024-07-01 08:00:00+00:00,2024-07-01 20:00:00+00:00,4,-0.0014928866283341119,0.00020424908188298286,-0.0016971357102170948
ETH,short,2024-07-03 08:00:00+00:00,2024-07-06 08:00:00+00:00,19,0.0314977856653222,0.0004900266698379799,0.03100775899548422
ETH,long,2024-07-17 08:00:00+00:00,2024-07-19 00:00:00+00:00,11,-0.003391773022977944,0.00022563308335180548,-0.0036174061063297494
ETH,long,2024-07-20 00:00:00+00:00,2024-07-20 00:00:00+00:00,1,-1.1572128641739197e-05,0.00023211194100287462,-0.0002436840696446138
ETH,long,2024-07-21 04:00:00+00:00,2024-07-21 12:00:00+00:00,3,-0.001540234980316011,0.00025139229424665153,-0.0017916272745626626
ETH,long,2024-07-21 20:00:00+00:00,2024-07-21 20:00:00+00:00,1,-0.0006645935963417194,0.0002517916885000268,-0.0009163852848417461
ETH,long,2024-07-22 04:00:00+00:00,2024-07-22 08:00:00+00:00,2,-0.003503783529813954,0.00021071438046244755,-0.0037144979102764013
ETH,long,2024-07-22 16:00:00+00:00,2024-07-22 16:00:00+00:00,1,-0.0021759798204963594,0.00017001804479227297,-0.0023459978652886323
ETH,long,2024-07-23 00:00:00+00:00,2024-07-23 00:00:00+00:00,1,-0.0006789147218051476,4.2246740697466735e-05,-0.0007211614625026143
ETH,short,2024-07-23 12:00:00+00:00,2024-07-23 12:00:00+00:00,1,-0.0015382210371902838,8.173433146335202e-05,-0.0016199553686536358
ETH,short,2024-07-23 20:00:00+00:00,2024-07-29 08:00:00+00:00,34,-0.003571520323296763,0.0004798843325879272,-0.00405140465588469
ETH,short,2024-07-31 00:00:00+00:00,2024-08-05 16:00:00+00:00,35,0.09425213697662814,0.0004101298170208911,0.09384200715960725
ETH,short,2024-08-19 16:00:00+00:00,2024-08-20 08:00:00+00:00,5,-0.0006597791938438649,2.481584301468161e-05,-0.0006845950368585465
ETH,short,2024-08-21 00:00:00+00:00,2024-08-21 20:00:00+00:00,6,-0.0005947692457931373,3.3609627085955106e-05,-0.0006283788728790924
ETH,short,2024-08-22 20:00:00+00:00,2024-08-23 04:00:00+00:00,3,-0.0007692583364641366,5.859505570692917e-05,-0.0008278533921710657
ETH,short,2024-08-27 04:00:00+00:00,2024-08-29 12:00:00+00:00,15,0.013933174867011733,0.0004002582317626162,0.013532916635249116
ETH,short,2024-09-04 04:00:00+00:00,2024-09-04 16:00:00+00:00,4,-8.269503963017765e-05,3.340211725231327e-05,-0.00011609715688249092
ETH,short,2024-09-05 16:00:00+00:00,2024-09-08 12:00:00+00:00,18,0.006353238398351831,0.00023793837066168896,0.0061153000276901424
ETH,short,2024-09-16 08:00:00+00:00,2024-09-16 16:00:00+00:00,3,-0.0003936107336902516,4.8267288484094676e-05,-0.0004418780221743463
ETH,short,2024-09-17 20:00:00+00:00,2024-09-17 20:00:00+00:00,1,0.0008425851817859597,5.803737440907756e-05,0.0007845478073768822
ETH,short,2024-09-18 16:00:00+00:00,2024-09-25 20:00:00+00:00,44,-0.012156297117304803,0.00027083486073207054,-0.012427131978036873
ETH,short,2024-10-02 08:00:00+00:00,2024-10-06 16:00:00+00:00,27,-0.00024075240963635327,9.480464317562743e-05,-0.0003355570528119807
ETH,short,2024-10-08 00:00:00+00:00,2024-10-11 08:00:00+00:00,21,-0.0019145826520132925,0.0002785457177573205,-0.002193128369770613
ETH,long,2024-10-15 00:00:00+00:00,2024-10-15 08:00:00+00:00,3,-0.0004492114778060923,0.00024845460571346404,-0.0006976660835195563
ETH,long,2024-10-15 20:00:00+00:00,2024-10-15 20:00:00+00:00,1,0.0014129561660674945,0.00020581181886519305,0.0012071443472023015
ETH,long,2024-10-16 04:00:00+00:00,2024-10-17 00:00:00+00:00,6,0.0003551532361078642,0.00023824599229520414,0.00011690724381266005
ETH,long,2024-10-17 08:00:00+00:00,2024-10-17 12:00:00+00:00,2,-0.004491418800768061,0.00026330852396999133,-0.004754727324738052
ETH,long,2024-10-18 12:00:00+00:00,2024-10-19 04:00:00+00:00,5,0.0004587413201004453,0.0002763248269507776,0.00018241649314966772
ETH,long,2024-10-19 20:00:00+00:00,2024-10-22 08:00:00+00:00,16,0.0018797695329341654,0.0002824511756557385,0.0015973183572784268
ETH,short,2024-10-23 12:00:00+00:00,2024-10-29 08:00:00+00:00,36,-0.005797496381418143,0.000554541490759325,-0.006352037872177468
ETH,long,2024-10-30 16:00:00+00:00,2024-10-31 20:00:00+00:00,8,-0.003409712017645926,0.00013368462419577443,-0.0035433966418417003
ETH,short,2024-11-01 20:00:00+00:00,2024-11-02 16:00:00+00:00,6,0.0014241193777653537,0.0003456520647354592,0.0010784673130298946
ETH,short,2024-11-03 20:00:00+00:00,2024-11-03 20:00:00+00:00,1,-0.0018653429583471452,0.00031223718799693436,-0.0021775801463440794
ETH,short,2024-11-05 04:00:00+00:00,2024-11-05 04:00:00+00:00,1,-0.0021876406626000796,0.00022576771826507037,-0.00241340838086515
ETH,short,2024-11-05 20:00:00+00:00,2024-11-06 04:00:00+00:00,3,-0.01340878312084681,0.00022488011703356093,-0.01363366323788037
ETH,long,2024-11-08 00:00:00+00:00,2024-11-12 00:00:00+00:00,25,0.0203604599436303,0.00018867373836073948,0.02017178620526956
ETH,long,2024-11-27 16:00:00+00:00,2024-11-29 12:00:00+00:00,12,0.0006489365549570961,0.00010056260765791062,0.0005483739472991855
ETH,long,2024-12-04 20:00:00+00:00,2024-12-05 04:00:00+00:00,3,2.413045584132879e-05,0.00012751998158756685,-0.00010338952574623806
ETH,long,2024-12-17 00:00:00+00:00,2024-12-18 00:00:00+00:00,7,-0.0010614231012720924,3.704028018922386e-05,-0.0010984633814613164
ETH,long,2024-12-30 16:00:00+00:00,2024-12-30 16:00:00+00:00,1,-0.0020510601379225596,6.82422430024058e-05,-0.0021193023809249656
ETH,long,2024-12-31 20:00:00+00:00,2024-12-31 20:00:00+00:00,1,-0.00024185074502868528,1.548912291194135e-05,-0.00025733986794062663
ETH,long,2025-01-02 12:00:00+00:00,2025-01-08 00:00:00+00:00,34,-0.006230631114332094,0.00026374517910314845,-0.006494376293435242
ETH,long,2025-01-09 20:00:00+00:00,2025-01-10 16:00:00+00:00,6,-0.00031605729403643085,1.8827816818724374e-05,-0.00033488511085515523
ETH,short,2025-01-11 00:00:00+00:00,2025-01-11 16:00:00+00:00,5,7.366242014185268e-05,1.7741774681979608e-05,5.592064545987307e-05
ETH,short,2025-01-12 20:00:00+00:00,2025-01-12 20:00:00+00:00,1,3.965353375946121e-05,2.1400276398338294e-05,1.8253257361122918e-05
ETH,short,2025-01-13 12:00:00+00:00,2025-01-13 16:00:00+00:00,2,0.001106626011113147,2.2443426741905913e-05,0.001084182584371241
ETH,short,2025-01-15 16:00:00+00:00,2025-01-15 16:00:00+00:00,1,-0.005136412070441217,0.00011672423851440994,-0.005253136308955627
ETH,long,2025-01-16 04:00:00+00:00,2025-01-16 12:00:00+00:00,3,-0.0006688586377154688,2.709265534666763e-05,-0.0006959512930621364
ETH,short,2025-01-21 00:00:00+00:00,2025-01-21 20:00:00+00:00,6,0.0016882587867443032,0.0003616018067606327,0.0013266569799836704
ETH,short,2025-01-22 08:00:00+00:00,2025-01-25 16:00:00+00:00,21,-0.0012759213941906091,0.00048482559046265005,-0.0017607469846532592
ETH,short,2025-01-26 04:00:00+00:00,2025-01-26 08:00:00+00:00,2,-0.0004409102248540621,7.040763992648725e-05,-0.0005113178647805493
ETH,short,2025-01-26 16:00:00+00:00,2025-01-30 16:00:00+00:00,25,-0.0004012100477423517,0.00031530894906955394,-0.0007165189968119056
ETH,long,2025-01-31 20:00:00+00:00,2025-01-31 20:00:00+00:00,1,-0.004404279251328843,0.00015520888193491358,-0.004559488133263756
ETH,short,2025-02-02 00:00:00+00:00,2025-02-04 04:00:00+00:00,14,0.03594429388480864,0.00024088799385497262,0.035703405890953666
ETH,short,2025-02-19 04:00:00+00:00,2025-02-19 08:00:00+00:00,2,-0.0010838713429029776,7.438128914487356e-05,-0.0011582526320478511
ETH,short,2025-02-22 04:00:00+00:00,2025-02-22 08:00:00+00:00,2,-0.000288391256039255,3.583839721082077e-05,-0.00032422965325007577
ETH,short,2025-02-24 20:00:00+00:00,2025-03-03 08:00:00+00:00,40,0.0057701858656004626,0.0002997462940594561,0.005470439571541006
ETH,short,2025-03-03 20:00:00+00:00,2025-03-05 12:00:00+00:00,11,0.0021230785100821528,0.00022689918199831144,0.0018961793280838414
ETH,short,2025-03-07 08:00:00+00:00,2025-03-11 20:00:00+00:00,28,0.003772493925361416,0.0002655487928398226,0.0035069451325215936
ETH,short,2025-03-12 20:00:00+00:00,2025-03-13 12:00:00+00:00,5,-0.0005690604876580153,4.222847042290286e-05,-0.0006112889580809182
ETH,short,2025-03-28 12:00:00+00:00,2025-04-01 16:00:00+00:00,26,0.0009274802549828435,0.00015629164466869408,0.0007711886103141494
ETH,short,2025-04-02 12:00:00+00:00,2025-04-02 12:00:00+00:00,1,-7.10411082333225e-05,2.0609777958822944e-05,-9.165088619214544e-05
ETH,short,2025-04-03 08:00:00+00:00,2025-04-03 16:00:00+00:00,3,0.0002822967183001064,1.4645237592582706e-05,0.0002676514807075237
ETH,short,2025-04-04 12:00:00+00:00,2025-04-05 00:00:00+00:00,4,-2.731245221513166e-05,3.632025906983879e-05,-6.363271128497045e-05
ETH,short,2025-04-05 20:00:00+00:00,2025-04-06 08:00:00+00:00,4,-0.0015337872056134382,0.0001379739797294321,-0.0016717611853428703
ETH,short,2025-04-06 20:00:00+00:00,2025-04-07 12:00:00+00:00,5,0.0407533459895812,0.000325233192794457,0.04042811279678674
ETH,short,2025-04-22 12:00:00+00:00,2025-04-22 12:00:00+00:00,1,-0.00021806361675951935,4.142289480702086e-05,-0.00025948651156654023
ETH,short,2025-05-06 16:00:00+00:00,2025-05-07 04:00:00+00:00,4,-0.0027454038808167255,0.00011383865063877447,-0.0028592425314555
ETH,long,2025-05-09 00:00:00+00:00,2025-05-17 04:00:00+00:00,50,0.02561103485211391,0.0007170103172197391,0.024894024534894168
ETH,long,2025-05-20 04:00:00+00:00,2025-05-21 20:00:00+00:00,11,-0.003393058712910962,0.00020434109814515523,-0.0035973998110561175
ETH,long,2025-05-27 16:00:00+00:00,2025-05-30 12:00:00+00:00,18,-0.00019079993225175188,0.00022815535291472553,-0.0004189552851664774
ETH,long,2025-06-03 04:00:00+00:00,2025-06-05 16:00:00+00:00,16,-0.0015170078541115236,0.00033733116408437896,-0.0018543390181959027
ETH,long,2025-06-10 00:00:00+00:00,2025-06-13 00:00:00+00:00,19,0.0006022742923406724,0.00035348456660357986,0.0002487897257370925
ETH,short,2025-06-13 08:00:00+00:00,2025-06-14 00:00:00+00:00,5,-0.0017939575662734215,0.00010988219977186741,-0.0019038397660452889
ETH,long,2025-06-14 12:00:00+00:00,2025-06-14 12:00:00+00:00,1,3.7478319959948126e-05,6.252197443371192e-05,-2.5043654473763796e-05
ETH,long,2025-06-16 20:00:00+00:00,2025-06-17 12:00:00+00:00,5,-0.00562111906431486,0.00016208659785422338,-0.005783205662169083
ETH,short,2025-06-17 20:00:00+00:00,2025-06-17 20:00:00+00:00,1,-0.0023985986996973886,0.0001954372900725053,-0.002594035989769894
ETH,short,2025-06-19 00:00:00+00:00,2025-06-19 12:00:00+00:00,4,-0.003049497122884894,0.00018635670787899245,-0.0032358538307638864
ETH,short,2025-06-20 04:00:00+00:00,2025-06-20 08:00:00+00:00,2,-0.00013530009277855826,2.8360716092432347e-05,-0.0001636608088709906
ETH,short,2025-06-20 20:00:00+00:00,2025-06-23 16:00:00+00:00,18,0.017582729130460384,0.00019246664283569832,0.017390262487624687
ETH,long,2025-06-25 12:00:00+00:00,2025-06-25 12:00:00+00:00,1,-0.0020072491774660015,0.0002843253914596692,-0.0022915745689256707
ETH,long,2025-06-26 12:00:00+00:00,2025-06-26 12:00:00+00:00,1,-0.0031630351954214657,0.00018039583374839928,-0.003343431029169865
ETH,long,2025-06-26 20:00:00+00:00,2025-06-27 20:00:00+00:00,7,-0.0022936119064685167,0.00024050270976828963,-0.0025341146162368064
ETH,long,2025-06-30 08:00:00+00:00,2025-07-01 00:00:00+00:00,5,-0.0009552523742375175,0.000155252996475132,-0.0011105053707126495
ETH,long,2025-07-01 08:00:00+00:00,2025-07-02 08:00:00+00:00,7,-0.001606023654878246,0.00022840060652392434,-0.0018344242614021704
ETH,long,2025-07-02 20:00:00+00:00,2025-07-05 04:00:00+00:00,15,-0.00455935482379173,0.00019139881754881504,-0.004750753641340545
ETH,long,2025-07-06 20:00:00+00:00,2025-07-08 00:00:00+00:00,8,-0.0010503129491707054,8.220717414356989e-05,-0.0011325201233142754
ETH,long,2025-07-08 16:00:00+00:00,2025-07-22 04:00:00+00:00,82,0.10456637455847492,0.0006756222001033835,0.10389075235837154
ETH,long,2025-07-26 12:00:00+00:00,2025-07-30 20:00:00+00:00,27,0.0023328140293698433,0.0004052773840092515,0.0019275366453605919
ETH,long,2025-07-31 08:00:00+00:00,2025-08-01 00:00:00+00:00,5,-0.00749723441784365,0.00023822672996634775,-0.007735461147809998
ETH,long,2025-08-04 20:00:00+00:00,2025-08-05 16:00:00+00:00,6,-0.0013805974412681053,5.64678773782021e-05,-0.0014370653186463074
ETH,long,2025-08-06 20:00:00+00:00,2025-08-07 00:00:00+00:00,2,1.2920902453967814e-05,3.7828785159427727e-05,-2.490788270545991e-05
ETH,long,2025-08-07 16:00:00+00:00,2025-08-15 20:00:00+00:00,50,0.052218316991706905,0.00040098987009253815,0.05181732712161437
ETH,long,2025-09-11 16:00:00+00:00,2025-09-15 20:00:00+00:00,26,0.0004883270821898682,0.0001295501564817066,0.0003587769257081616
ETH,long,2025-09-29 20:00:00+00:00,2025-09-29 20:00:00+00:00,1,0.00020606166672371837,3.372550711953037e-05,0.000172336159604188
ETH,long,2025-09-30 04:00:00+00:00,2025-10-08 16:00:00+00:00,52,0.006821477529650681,0.0003080799627239328,0.006513397566926748
ETH,short,2025-10-10 20:00:00+00:00,2025-10-14 00:00:00+00:00,20,0.005889938386248701,0.0004453972944315782,0.005444541091817123
ETH,short,2025-10-14 16:00:00+00:00,2025-10-20 12:00:00+00:00,36,-0.0024933539885819396,0.00032463861169860185,-0.0028179926002805415
ETH,short,2025-10-21 00:00:00+00:00,2025-10-24 16:00:00+00:00,23,-0.008910193784631572,0.0004954188440687379,-0.00940561262870031
ETH,short,2025-10-25 00:00:00+00:00,2025-10-25 20:00:00+00:00,6,-0.0005436323195297324,6.99385118558885e-05,-0.0006135708313856209
ETH,short,2025-10-26 08:00:00+00:00,2025-10-26 08:00:00+00:00,1,-0.0004097231734721963,7.00146382585943e-05,-0.0004797378117307906
ETH,long,2025-10-26 16:00:00+00:00,2025-10-28 20:00:00+00:00,14,-0.0023877022947371607,0.0003239785088646566,-0.002711680803601817
ETH,short,2025-10-29 08:00:00+00:00,2025-11-08 04:00:00+00:00,60,0.014736341129682539,0.0004096661232673116,0.014326675006415228
ETH,short,2025-11-14 00:00:00+00:00,2025-11-17 12:00:00+00:00,22,-0.0020944322417853897,0.0001652639776831256,-0.0022596962194685152
ETH,short,2025-11-17 20:00:00+00:00,2025-11-19 04:00:00+00:00,9,-0.0035443441422028862,0.00015890388376081196,-0.0037032480259636983
ETH,short,2025-11-19 12:00:00+00:00,2025-11-24 04:00:00+00:00,29,0.00539699693970875,0.00035500740318130124,0.005041989536527449
ETH,short,2025-11-24 16:00:00+00:00,2025-11-24 20:00:00+00:00,2,-0.0010541772361499831,2.7992347122365315e-05,-0.0010821695832723484
ETH,short,2025-12-13 00:00:00+00:00,2025-12-15 12:00:00+00:00,16,-0.0007853299087325609,5.419791552500152e-05,-0.0008395278242575623
ETH,short,2025-12-15 20:00:00+00:00,2025-12-19 08:00:00+00:00,22,-0.0023407379009894834,0.00025391544026245823,-0.002594653341251942
ETH,short,2025-12-26 20:00:00+00:00,2025-12-29 08:00:00+00:00,16,-0.0028599171050153424,0.00016330096177067394,-0.003023218066786016
ETH,short,2026-01-08 20:00:00+00:00,2026-01-13 20:00:00+00:00,31,-0.010189520584301809,0.0005423004173964682,-0.010731821001698278
ETH,long,2026-01-14 00:00:00+00:00,2026-01-19 16:00:00+00:00,35,-0.0014532818607861007,0.00017066077830606136,-0.001623942639092162
ETH,short,2026-01-21 04:00:00+00:00,2026-01-21 20:00:00+00:00,5,-0.007113229092880373,0.00022218539808552276,-0.007335414490965896
ETH,short,2026-01-22 04:00:00+00:00,2026-01-22 04:00:00+00:00,1,-0.0017313462787363243,0.00018322616644936962,-0.0019145724451856939
ETH,short,2026-01-23 04:00:00+00:00,2026-01-23 04:00:00+00:00,1,-0.0006567516798173563,0.00018480203416756615,-0.0008415537139849225
ETH,short,2026-01-24 00:00:00+00:00,2026-01-24 00:00:00+00:00,1,-2.9737275039060744e-05,0.0001863851775920029,-0.00021612245263106367
ETH,short,2026-01-24 20:00:00+00:00,2026-01-27 08:00:00+00:00,16,0.0030865435677581658,0.00018886664129282846,0.0028976769264653372
ETH,short,2026-01-29 20:00:00+00:00,2026-02-06 04:00:00+00:00,45,0.061877855744711274,0.00027763261394597087,0.061600223130765304
ETH,short,2026-02-16 04:00:00+00:00,2026-02-18 08:00:00+00:00,14,-0.0011199320905540648,6.385069851303938e-05,-0.0011837827890671042
ETH,short,2026-02-19 00:00:00+00:00,2026-02-22 04:00:00+00:00,20,-0.004749582779345959,0.0003028099581195718,-0.005052392737465531
ETH,short,2026-02-23 00:00:00+00:00,2026-02-23 12:00:00+00:00,4,0.0021593178939720565,0.00012311814455896847,0.0020361997494130883
ETH,short,2026-02-24 12:00:00+00:00,2026-02-24 16:00:00+00:00,2,-9.83669423889618e-05,7.5477458403444875e-06,-0.00010591468822930628
ETH,short,2026-03-08 16:00:00+00:00,2026-03-09 20:00:00+00:00,8,-0.0016762185142740883,5.133024793152687e-05,-0.0017275487622056152
ETH,short,2026-03-22 04:00:00+00:00,2026-03-23 12:00:00+00:00,9,-0.0009514769007181431,7.322604238300704e-05,-0.00102470294310115
ETH,short,2026-03-25 00:00:00+00:00,2026-03-25 08:00:00+00:00,3,-0.0007991182760911297,3.577308168462839e-05,-0.0008348913577757581
ETH,short,2026-03-26 12:00:00+00:00,2026-03-30 08:00:00+00:00,24,0.0021005302553482085,0.00014419840429005974,0.001956331851058149
ETH,long,2026-04-06 08:00:00+00:00,2026-04-07 12:00:00+00:00,8,-0.0038226356025460114,0.00024976590253863095,-0.004072401505084642
ETH,long,2026-04-08 04:00:00+00:00,2026-04-12 16:00:00+00:00,28,-0.0046987554052025605,0.0003200089217793065,-0.005018764326981867
ETH,long,2026-04-14 04:00:00+00:00,2026-04-17 04:00:00+00:00,19,-0.0031395694648257916,0.0001997249426091763,-0.0033392944074349677
ETH,long,2026-04-17 12:00:00+00:00,2026-04-19 00:00:00+00:00,10,-0.0026165941937928133,0.00016834810336994433,-0.0027849422971627574
ETH,long,2026-04-22 20:00:00+00:00,2026-04-23 12:00:00+00:00,5,-0.002755894889738008,0.00012349080936706547,-0.0028793856991050737
ETH,long,2026-05-03 16:00:00+00:00,2026-05-07 04:00:00+00:00,22,0.0006386846729845581,0.00020472478850118493,0.0004339598844833732
ETH,short,2026-05-14 00:00:00+00:00,2026-05-15 00:00:00+00:00,7,-0.005360635803274339,0.0005466998033755637,-0.005907335606649903
ETH,short,2026-05-15 12:00:00+00:00,2026-05-24 08:00:00+00:00,54,0.025019439042446058,0.0005879745533587495,0.02443146448908731
ETH,short,2026-05-26 12:00:00+00:00,2026-05-26 12:00:00+00:00,1,-0.0003188040427090699,2.6087012524473828e-05,-0.0003448910552335437
ETH,short,2026-05-26 20:00:00+00:00,2026-06-06 08:00:00+00:00,64,0.03085184484328462,0.0007545426260697451,0.030097302217214874
ETH,short,2026-06-23 04:00:00+00:00,2026-06-25 12:00:00+00:00,15,0.006678374699969577,0.0001530153130971447,0.006525359386872432
ETH,short,2026-06-25 20:00:00+00:00,2026-06-26 16:00:00+00:00,6,-0.0008859735035019183,6.962719691105711e-05,-0.0009556007004129754
ETH,short,2026-06-29 04:00:00+00:00,2026-06-29 20:00:00+00:00,5,-0.0007012958191236296,3.297114318629398e-05,-0.0007342669623099236
ETH,short,2026-06-30 16:00:00+00:00,2026-07-01 00:00:00+00:00,3,-1.1486203215894909e-05,5.348905549318821e-05,-6.497525870908312e-05
