profile,symbol,side,start,end,bars,gross_contribution,cost,net_contribution,profile_name,sample,holding_days,entry_weight,average_abs_weight,maximum_abs_weight,status,result
risk20,ETH,short,2024-04-29 20:00:00+00:00,2024-05-03 04:00:00+00:00,21,0.0027405354427918046,0.00022152782415838467,0.00251900761863342,20% target-vol,historical_validation,3.5,-0.029250443741987625,0.1178431882365873,0.17945067275311102,closed,win
risk24,ETH,short,2024-04-29 20:00:00+00:00,2024-05-03 04:00:00+00:00,21,0.003250832285745569,0.0002584586046890822,0.002992373681056487,24% target-vol,historical_validation,3.5,-0.035100532490385146,0.13681677938733003,0.2079467002334404,closed,win
risk20,BTC,short,2024-04-30 16:00:00+00:00,2024-05-03 20:00:00+00:00,20,-0.0011760380619656734,0.0002087760903910526,-0.001384814152356726,20% target-vol,historical_validation,3.3333333333333335,-0.12293739087531828,0.1226559394298767,0.19794987225511687,closed,loss
risk24,BTC,short,2024-04-30 16:00:00+00:00,2024-05-03 20:00:00+00:00,20,-0.0011220833671253506,0.00025062015536316733,-0.001372703522488518,24% target-vol,historical_validation,3.3333333333333335,-0.1568060760191137,0.15319566182778185,0.23753984670614023,closed,loss
risk20,BTC,short,2024-05-04 12:00:00+00:00,2024-05-04 20:00:00+00:00,3,-0.0003501134046737393,2.3682241495423513e-05,-0.0003737956461691628,20% target-vol,historical_validation,0.5,-0.022977380705960376,0.02324695596522953,0.02368224149542351,closed,loss
risk24,BTC,long,2024-05-05 00:00:00+00:00,2024-05-05 04:00:00+00:00,2,-0.0003106529024374073,2.8427019078394084e-05,-0.0003390799215158014,24% target-vol,historical_validation,0.3333333333333333,0.009231791080747953,0.018829405079571017,0.028427019078394084,closed,loss
risk20,BTC,short,2024-05-05 08:00:00+00:00,2024-05-06 16:00:00+00:00,9,0.00019522293397736053,2.404825902629686e-05,0.00017117467495106367,20% target-vol,historical_validation,1.5,-0.007007343454559482,0.008851553610091399,0.021132460965506906,closed,win
risk20,ETH,short,2024-05-08 04:00:00+00:00,2024-05-13 12:00:00+00:00,33,-0.004717443889799835,0.0004922111357854254,-0.005209655025585261,20% target-vol,historical_validation,5.5,-0.06641977483560738,0.2126337830933269,0.31499902332340285,closed,loss
risk24,ETH,short,2024-05-08 04:00:00+00:00,2024-05-13 12:00:00+00:00,33,-0.0056731471861792,0.0005906628529464044,-0.006263810039125604,24% target-vol,historical_validation,5.5,-0.07198520087485936,0.25422407645876394,0.37799882798808343,closed,loss
risk20,BTC,short,2024-05-10 20:00:00+00:00,2024-05-13 08:00:00+00:00,16,-0.0028441154175420065,0.00012002430810217095,-0.0029641397256441773,20% target-vol,historical_validation,2.6666666666666665,-0.0888303782704805,0.1118488754198435,0.11981037506979107,closed,loss
risk24,BTC,short,2024-05-10 20:00:00+00:00,2024-05-13 08:00:00+00:00,16,-0.0034129385010504077,0.00014402916972260522,-0.003556967670773013,24% target-vol,historical_validation,2.6666666666666665,-0.10659645392457662,0.13421865050381215,0.14377245008374925,closed,loss
risk20,ETH,short,2024-05-14 12:00:00+00:00,2024-05-17 08:00:00+00:00,18,-0.022150976050486035,0.0007429836953232815,-0.022893959745809316,20% target-vol,historical_validation,3.0,-0.20057840735121557,0.23102280975046904,0.4433638824441004,closed,loss
risk24,ETH,short,2024-05-14 12:00:00+00:00,2024-05-17 08:00:00+00:00,18,-0.023880517066273484,0.0007959699708276946,-0.024676487037101177,24% target-vol,historical_validation,3.0,-0.21709662393205473,0.2549748201987032,0.4433638824441004,closed,loss
risk20,BTC,long,2024-05-15 20:00:00+00:00,2024-05-23 16:00:00+00:00,48,0.025113889517768447,0.0006197102400812559,0.02449417927768719,20% target-vol,historical_validation,8.0,0.43704803290702343,0.24834754384989144,0.5085406069896646,closed,win
risk24,BTC,long,2024-05-15 20:00:00+00:00,2024-05-23 16:00:00+00:00,48,0.02773122255893657,0.0006146844815125383,0.02711653807742403,24% target-vol,historical_validation,8.0,0.4737298348321344,0.28989792335898223,0.5155720995676666,closed,win
risk20,ETH,long,2024-05-17 20:00:00+00:00,2024-05-19 12:00:00+00:00,11,-0.0008933618979652825,0.00019485747654352656,-0.001088219374508809,20% target-vol,historical_validation,1.8333333333333333,0.18468711238978908,0.1883121880628026,0.1946615190265074,closed,loss
risk24,ETH,long,2024-05-17 20:00:00+00:00,2024-05-19 12:00:00+00:00,11,-0.0010720342775583402,0.00023382897185223193,-0.001305863249410572,24% target-vol,historical_validation,1.8333333333333333,0.2216245348677469,0.22597462567536308,0.23359382283180896,closed,loss
risk20,ETH,long,2024-05-20 04:00:00+00:00,2024-06-03 16:00:00+00:00,88,0.03696710766250165,0.0004609001090240281,0.036506207553477624,20% target-vol,historical_validation,14.666666666666666,0.19648392468416787,0.17524300333743914,0.30222659052660655,closed,win
risk24,ETH,long,2024-05-20 04:00:00+00:00,2024-06-03 16:00:00+00:00,88,0.04418068626139524,0.0005074112973859512,0.043673274964009294,24% target-vol,historical_validation,14.666666666666666,0.23578070962100137,0.20640781054458002,0.3435872000131603,closed,win
risk20,BTC,long,2024-06-04 20:00:00+00:00,2024-06-08 00:00:00+00:00,20,-0.008292180789030589,0.0005167797088741978,-0.008808960497904786,20% target-vol,historical_validation,3.3333333333333335,0.2762655941895364,0.4376660161041041,0.48505804981631234,closed,loss
risk24,BTC,long,2024-06-04 20:00:00+00:00,2024-06-08 00:00:00+00:00,20,-0.00970745831020849,0.000558081436852827,-0.010265539747061316,24% target-vol,historical_validation,3.3333333333333335,0.2926268997506645,0.5001243891532295,0.542605854320222,closed,loss
risk20,ETH,long,2024-06-19 12:00:00+00:00,2024-06-20 16:00:00+00:00,8,-0.00029138720601636596,4.125548463770967e-05,-0.0003326426906540756,20% target-vol,historical_validation,1.3333333333333333,0.0408624912280319,0.0388345899617108,0.040873996149476795,closed,loss
risk24,ETH,long,2024-06-19 12:00:00+00:00,2024-06-20 16:00:00+00:00,8,-0.0005638143411823049,4.1814307201539424e-05,-0.0006056286483838443,24% target-vol,historical_validation,1.3333333333333333,0.03351289866706227,0.03321008404741177,0.03988084639595906,closed,loss
risk20,BTC,short,2024-06-20 20:00:00+00:00,2024-06-20 20:00:00+00:00,1,-0.0014695450648753224,0.00043324514122723007,-0.0019027902061025525,20% target-vol,historical_validation,0.16666666666666666,-0.43324514122723007,0.43324514122723007,0.43324514122723007,closed,loss
risk24,BTC,short,2024-06-20 20:00:00+00:00,2024-06-20 20:00:00+00:00,1,-0.001763454077850387,0.000519894169472676,-0.0022833482473230632,24% target-vol,historical_validation,0.16666666666666666,-0.5198941694726761,0.5198941694726761,0.5198941694726761,closed,loss
risk20,BTC,short,2024-06-21 04:00:00+00:00,2024-07-01 00:00:00+00:00,60,0.01684181047453954,0.0010643376483791178,0.015777472826160422,20% target-vol,historical_validation,10.0,-0.43486378671206355,0.3729829024563597,0.5216145299226612,closed,win
risk24,BTC,short,2024-06-21 04:00:00+00:00,2024-07-01 00:00:00+00:00,60,0.02016200288999832,0.0012676076332908278,0.018894395256707493,24% target-vol,historical_validation,10.0,-0.5218365440544762,0.4458839749332547,0.6165774547911219,closed,win
risk20,ETH,long,2024-06-27 20:00:00+00:00,2024-06-28 08:00:00+00:00,4,-0.00030803078064888255,5.43649644864137e-05,-0.00036239574513529624,20% target-vol,historical_validation,0.6666666666666666,0.05320236607340345,0.05371081653946842,0.054364964486413696,closed,loss
risk24,ETH,long,2024-06-27 20:00:00+00:00,2024-06-28 08:00:00+00:00,4,-0.00032826424474368846,5.786838710790241e-05,-0.0003861326318515909,24% target-vol,historical_validation,0.6666666666666666,0.05623729362502206,0.057023332090577396,0.05786838710790241,closed,loss
risk20,ETH,short,2024-06-29 00:00:00+00:00,2024-06-29 00:00:00+00:00,1,3.0882676007455824e-05,2.581243237033469e-05,5.0702436371211325e-06,20% target-vol,historical_validation,0.16666666666666666,-0.02581243237033469,0.02581243237033469,0.02581243237033469,closed,win
risk24,ETH,short,2024-06-29 00:00:00+00:00,2024-06-29 00:00:00+00:00,1,4.5901213911517514e-05,3.8365262761597057e-05,7.535951149920457e-06,24% target-vol,historical_validation,0.16666666666666666,-0.03836526276159705,0.03836526276159705,0.03836526276159705,closed,win
risk20,ETH,short,2024-06-29 16:00:00+00:00,2024-06-30 20:00:00+00:00,8,-0.00032606578257861297,0.00017018207777906764,-0.0004962478603576806,20% target-vol,historical_validation,1.3333333333333333,-0.11071283726025925,0.12216997476313503,0.16904858679737442,closed,loss
risk24,ETH,short,2024-06-29 16:00:00+00:00,2024-06-30 20:00:00+00:00,8,-0.0003561790996602205,0.00020421849333488115,-0.0005603975929951016,24% target-vol,historical_validation,1.3333333333333333,-0.14030053098217174,0.14846842523814782,0.20285830415684925,closed,loss
risk20,ETH,long,2024-07-01 08:00:00+00:00,2024-07-01 20:00:00+00:00,4,-0.0012440721902784268,0.0001702075682358191,-0.0014142797585142458,20% target-vol,historical_validation,0.6666666666666666,0.1702075682358191,0.15988851966066142,0.1702075682358191,closed,loss
risk24,ETH,long,2024-07-01 08:00:00+00:00,2024-07-01 20:00:00+00:00,4,-0.0014928866283341119,0.00020424908188298286,-0.0016971357102170948,24% target-vol,historical_validation,0.6666666666666666,0.20424908188298288,0.1918662235927937,0.20424908188298288,closed,loss
risk20,BTC,long,2024-07-01 12:00:00+00:00,2024-07-02 00:00:00+00:00,4,-0.00013719175960482402,2.462290915024505e-05,-0.00016181466875506907,20% target-vol,historical_validation,0.6666666666666666,0.02462290915024505,0.023558618324063932,0.02462290915024505,closed,loss
risk24,BTC,long,2024-07-01 12:00:00+00:00,2024-07-02 00:00:00+00:00,4,-0.0001646301115257888,2.954749098029406e-05,-0.00019417760250608286,24% target-vol,historical_validation,0.6666666666666666,0.02954749098029406,0.028270341988876718,0.02954749098029406,closed,loss
risk20,BTC,short,2024-07-02 20:00:00+00:00,2024-07-07 04:00:00+00:00,27,0.02438334949864551,0.00047317919948932654,0.023910170299156184,20% target-vol,historical_validation,4.5,-0.029821150645054816,0.1893359812816213,0.3204822484405061,closed,win
risk24,BTC,short,2024-07-02 20:00:00+00:00,2024-07-07 04:00:00+00:00,27,0.029260019398374602,0.000567815039387192,0.02869220435898741,24% target-vol,historical_validation,4.5,-0.03578538077406576,0.22720317753794553,0.38457869812860723,closed,win
risk20,ETH,short,2024-07-03 08:00:00+00:00,2024-07-06 08:00:00+00:00,19,0.02624815472110184,0.00040835555819831656,0.025839799162903524,20% target-vol,historical_validation,3.1666666666666665,-0.3252411969418734,0.1981278912767817,0.3252411969418734,closed,win
risk24,ETH,short,2024-07-03 08:00:00+00:00,2024-07-06 08:00:00+00:00,19,0.0314977856653222,0.0004900266698379799,0.03100775899548422,24% target-vol,historical_validation,3.1666666666666665,-0.39028943633024804,0.23775346953213802,0.39028943633024804,closed,win
risk20,BTC,short,2024-07-08 12:00:00+00:00,2024-07-09 12:00:00+00:00,7,-0.00015071746038185734,7.719132108340049e-06,-0.0001584365924901974,20% target-vol,historical_validation,1.1666666666666667,-0.0036278648547074335,0.006199440460584724,0.007589852970063972,closed,loss
risk24,BTC,short,2024-07-08 12:00:00+00:00,2024-07-09 12:00:00+00:00,7,-0.00018086095245822893,9.262958530008045e-06,-0.000190123910988237,24% target-vol,historical_validation,1.1666666666666667,-0.0043534378256489354,0.007439328552701673,0.009107823564076772,closed,loss
risk20,ETH,long,2024-07-17 08:00:00+00:00,2024-07-19 00:00:00+00:00,11,-0.0028264775191482834,0.0001880275694598378,-0.003014505088608121,20% target-vol,historical_validation,1.8333333333333333,0.18553070747339875,0.18611595193733257,0.18748113104914202,closed,loss
risk24,ETH,long,2024-07-17 08:00:00+00:00,2024-07-19 00:00:00+00:00,11,-0.003391773022977944,0.00022563308335180548,-0.0036174061063297494,24% target-vol,historical_validation,1.8333333333333333,0.22263684896807848,0.22333914232479904,0.22497735725897047,closed,loss
risk20,BTC,long,2024-07-20 00:00:00+00:00,2024-07-23 08:00:00+00:00,21,-0.0034288387717510364,0.0004466016141377256,-0.003875440385888762,20% target-vol,historical_validation,3.5,0.21734736884854525,0.2746099242074561,0.4432020935028516,closed,loss
risk20,ETH,long,2024-07-20 00:00:00+00:00,2024-07-20 00:00:00+00:00,1,-9.643440534782665e-06,0.0001934266175023955,-0.00020307005803717816,20% target-vol,historical_validation,0.16666666666666666,0.1934266175023955,0.1934266175023955,0.1934266175023955,closed,loss
risk24,BTC,long,2024-07-20 00:00:00+00:00,2024-07-23 08:00:00+00:00,21,-0.004114606526101248,0.0005359219369652704,-0.004650528463066518,24% target-vol,historical_validation,3.5,0.2608168426182544,0.32953190904894725,0.5318425122034219,closed,loss
risk24,ETH,long,2024-07-20 00:00:00+00:00,2024-07-20 00:00:00+00:00,1,-1.1572128641739197e-05,0.00023211194100287462,-0.0002436840696446138,24% target-vol,historical_validation,0.16666666666666666,0.2321119410028746,0.2321119410028746,0.2321119410028746,closed,loss
risk20,ETH,long,2024-07-21 04:00:00+00:00,2024-07-21 12:00:00+00:00,3,-0.0012835291502633426,0.0002094935785388763,-0.001493022728802219,20% target-vol,historical_validation,0.5,0.2094935785388763,0.2094507404362607,0.2094935785388763,closed,loss
risk24,ETH,long,2024-07-21 04:00:00+00:00,2024-07-21 12:00:00+00:00,3,-0.001540234980316011,0.00025139229424665153,-0.0017916272745626626,24% target-vol,historical_validation,0.5,0.25139229424665155,0.25134088852351283,0.25139229424665155,closed,loss
risk20,ETH,long,2024-07-21 20:00:00+00:00,2024-07-21 20:00:00+00:00,1,-0.0005538279969514327,0.00020982640708335564,-0.0007636544040347883,20% target-vol,historical_validation,0.16666666666666666,0.20982640708335562,0.20982640708335562,0.20982640708335562,closed,loss
risk24,ETH,long,2024-07-21 20:00:00+00:00,2024-07-21 20:00:00+00:00,1,-0.0006645935963417194,0.0002517916885000268,-0.0009163852848417461,24% target-vol,historical_validation,0.16666666666666666,0.2517916885000268,0.2517916885000268,0.2517916885000268,closed,loss
risk20,ETH,long,2024-07-22 04:00:00+00:00,2024-07-22 08:00:00+00:00,2,-0.0029198196081782948,0.0001755953170520396,-0.0030954149252303345,20% target-vol,historical_validation,0.3333333333333333,0.17558556471261796,0.17559044088232878,0.1755953170520396,closed,loss
risk24,ETH,long,2024-07-22 04:00:00+00:00,2024-07-22 08:00:00+00:00,2,-0.003503783529813954,0.00021071438046244755,-0.0037144979102764013,24% target-vol,historical_validation,0.3333333333333333,0.21070267765514153,0.21070852905879453,0.21071438046244753,closed,loss
risk20,ETH,long,2024-07-22 16:00:00+00:00,2024-07-22 16:00:00+00:00,1,-0.0018133165170803,0.00014168170399356085,-0.001954998221073861,20% target-vol,historical_validation,0.16666666666666666,0.14168170399356084,0.14168170399356084,0.14168170399356084,closed,loss
risk24,ETH,long,2024-07-22 16:00:00+00:00,2024-07-22 16:00:00+00:00,1,-0.0021759798204963594,0.00017001804479227297,-0.0023459978652886323,24% target-vol,historical_validation,0.16666666666666666,0.17001804479227298,0.17001804479227298,0.17001804479227298,closed,loss
risk20,ETH,long,2024-07-23 00:00:00+00:00,2024-07-23 00:00:00+00:00,1,-0.0005657622681709564,3.520561724788895e-05,-0.0006009678854188453,20% target-vol,historical_validation,0.16666666666666666,0.03520561724788895,0.03520561724788895,0.03520561724788895,closed,loss
risk24,ETH,long,2024-07-23 00:00:00+00:00,2024-07-23 00:00:00+00:00,1,-0.0006789147218051476,4.2246740697466735e-05,-0.0007211614625026143,24% target-vol,historical_validation,0.16666666666666666,0.042246740697466735,0.042246740697466735,0.042246740697466735,closed,loss
risk20,ETH,short,2024-07-23 12:00:00+00:00,2024-07-23 12:00:00+00:00,1,-0.0014099306351878166,7.491754116643241e-05,-0.0014848481763542491,20% target-vol,historical_validation,0.16666666666666666,-0.07491754116643241,0.07491754116643241,0.07491754116643241,closed,loss
risk24,ETH,short,2024-07-23 12:00:00+00:00,2024-07-23 12:00:00+00:00,1,-0.0015382210371902838,8.173433146335202e-05,-0.0016199553686536358,24% target-vol,historical_validation,0.16666666666666666,-0.08173433146335202,0.08173433146335202,0.08173433146335202,closed,loss
risk20,ETH,short,2024-07-23 20:00:00+00:00,2024-07-29 08:00:00+00:00,34,-0.0037488452414971133,0.00047554164734168325,-0.004224386888838797,20% target-vol,historical_validation,5.666666666666667,-0.07967785146232335,0.3045544068895203,0.4657869354292028,closed,loss
risk24,ETH,short,2024-07-23 20:00:00+00:00,2024-07-29 08:00:00+00:00,34,-0.003571520323296763,0.0004798843325879272,-0.00405140465588469,24% target-vol,historical_validation,5.666666666666667,-0.08727856296928622,0.32738779987587074,0.46641895705315073,closed,loss
risk20,BTC,short,2024-07-25 12:00:00+00:00,2024-07-26 00:00:00+00:00,4,-0.002039195375184065,7.760233989718744e-05,-0.0021167977150812526,20% target-vol,historical_validation,0.6666666666666666,-0.07672460704015076,0.07721935981208165,0.07760233989718744,closed,loss
risk24,BTC,short,2024-07-25 12:00:00+00:00,2024-07-26 00:00:00+00:00,4,-0.0024470344502208778,9.312280787662493e-05,-0.002540157258097503,24% target-vol,historical_validation,0.6666666666666666,-0.09206952844818089,0.09266323177449798,0.09312280787662491,closed,loss
risk20,BTC,long,2024-07-27 12:00:00+00:00,2024-07-27 12:00:00+00:00,1,0.0011221986527970896,0.0005366309795255084,0.0005855676732715812,20% target-vol,historical_validation,0.16666666666666666,0.5366309795255084,0.5366309795255084,0.5366309795255084,closed,win
risk24,BTC,long,2024-07-27 12:00:00+00:00,2024-07-27 12:00:00+00:00,1,0.0011221986527970896,0.0005366309795255084,0.0005855676732715812,24% target-vol,historical_validation,0.16666666666666666,0.5366309795255084,0.5366309795255084,0.5366309795255084,closed,win
risk20,BTC,long,2024-07-27 20:00:00+00:00,2024-07-27 20:00:00+00:00,1,-0.00690413350382476,0.0005353348131294834,-0.0074394683169542435,20% target-vol,historical_validation,0.16666666666666666,0.5353348131294834,0.5353348131294834,0.5353348131294834,closed,loss
risk24,BTC,long,2024-07-27 20:00:00+00:00,2024-07-27 20:00:00+00:00,1,-0.00690413350382476,0.0005353348131294834,-0.0074394683169542435,24% target-vol,historical_validation,0.16666666666666666,0.5353348131294834,0.5353348131294834,0.5353348131294834,closed,loss
risk20,BTC,long,2024-07-28 20:00:00+00:00,2024-07-29 16:00:00+00:00,6,0.0011947209564642635,0.0004660705639958941,0.0007286503924683694,20% target-vol,historical_validation,1.0,0.39149891682885357,0.42393445657555723,0.4660337213401066,closed,win
risk24,BTC,long,2024-07-28 20:00:00+00:00,2024-07-29 16:00:00+00:00,6,0.0009341027981898693,0.0005411579374058096,0.0003929448607840597,24% target-vol,historical_validation,1.0,0.4518096635083951,0.4966997753185523,0.5411137262188647,closed,win
risk20,BTC,short,2024-07-30 04:00:00+00:00,2024-07-31 12:00:00+00:00,9,0.0014156447219994882,0.0001573755676418336,0.0012582691543576545,20% target-vol,historical_validation,1.5,-0.06595480634182464,0.11614576132493738,0.15244015872957598,closed,win
risk24,BTC,short,2024-07-30 04:00:00+00:00,2024-07-31 12:00:00+00:00,9,0.0016987736663993858,0.00018885068117020025,0.0015099229852291855,24% target-vol,historical_validation,1.5,-0.07914576761018957,0.13937491358992485,0.18292819047549114,closed,win
risk20,ETH,short,2024-07-31 00:00:00+00:00,2024-08-05 16:00:00+00:00,35,0.07854344748052344,0.00034177484751740926,0.07820167263300604,20% target-vol,historical_validation,5.833333333333333,-0.03378384719344583,0.21040439287890667,0.3350337868364636,closed,win
risk24,ETH,short,2024-07-31 00:00:00+00:00,2024-08-05 16:00:00+00:00,35,0.09425213697662814,0.0004101298170208911,0.09384200715960725,24% target-vol,historical_validation,5.833333333333333,-0.040540616632134985,0.25248527145468797,0.40204054420375623,closed,win
risk20,BTC,short,2024-08-01 00:00:00+00:00,2024-08-06 20:00:00+00:00,36,0.0177723534859339,0.00028974653110524806,0.01748260695482865,20% target-vol,historical_validation,6.0,-0.08906784075293052,0.16256673566307997,0.2657550717825337,closed,win
risk24,BTC,short,2024-08-01 00:00:00+00:00,2024-08-06 20:00:00+00:00,36,0.02132682418312069,0.0003476958373262975,0.020979128345794393,24% target-vol,historical_validation,6.0,-0.10688140890351662,0.195080082795696,0.31890608613904037,closed,win
risk20,BTC,short,2024-08-14 20:00:00+00:00,2024-08-16 20:00:00+00:00,13,-0.001984540903089592,0.00013445211475531175,-0.002118993017844904,20% target-vol,historical_validation,2.1666666666666665,-0.04073130256955087,0.09477720521544317,0.1144240134267804,closed,loss
risk24,BTC,short,2024-08-14 20:00:00+00:00,2024-08-16 20:00:00+00:00,13,-0.0023814490837075096,0.00016134253770637408,-0.002542791621413884,24% target-vol,historical_validation,2.1666666666666665,-0.048877563083461036,0.11373264625853177,0.13730881611213647,closed,loss
risk20,BTC,short,2024-08-19 16:00:00+00:00,2024-08-20 08:00:00+00:00,5,-0.0009271527674446254,2.4469963919064012e-05,-0.0009516227313636894,20% target-vol,historical_validation,0.8333333333333334,-0.021151342383575664,0.02200091918150466,0.024404691984156315,closed,loss
risk20,ETH,short,2024-08-19 16:00:00+00:00,2024-08-20 08:00:00+00:00,5,-0.0005498159948698874,2.0679869178901348e-05,-0.0005704958640487888,20% target-vol,historical_validation,0.8333333333333334,-0.015425426483865043,0.016589438862367797,0.02067986917890135,closed,loss
risk24,BTC,short,2024-08-19 16:00:00+00:00,2024-08-20 08:00:00+00:00,5,-0.0011125833209335502,2.9363956702876808e-05,-0.001141947277636427,24% target-vol,historical_validation,0.8333333333333334,-0.025381610860290796,0.026401103017805592,0.029285630380987568,closed,loss
risk24,ETH,short,2024-08-19 16:00:00+00:00,2024-08-20 08:00:00+00:00,5,-0.0006597791938438649,2.481584301468161e-05,-0.0006845950368585465,24% target-vol,historical_validation,0.8333333333333334,-0.018510511780638048,0.019907326634841353,0.02481584301468161,closed,loss
risk20,ETH,short,2024-08-21 00:00:00+00:00,2024-08-21 20:00:00+00:00,6,-0.0004956410381609479,2.8008022571629265e-05,-0.0005236490607325772,20% target-vol,historical_validation,1.0,-0.009079150113443069,0.012163450424848905,0.02790157527067665,closed,loss
risk24,ETH,short,2024-08-21 00:00:00+00:00,2024-08-21 20:00:00+00:00,6,-0.0005947692457931373,3.3609627085955106e-05,-0.0006283788728790924,24% target-vol,historical_validation,1.0,-0.01089498013613168,0.01459614050981868,0.03348189032481197,closed,loss
risk20,ETH,short,2024-08-22 20:00:00+00:00,2024-08-23 04:00:00+00:00,3,-0.000641048613720114,4.8829213089107655e-05,-0.0006898778268092217,20% target-vol,historical_validation,0.5,-0.02486171316812966,0.04083853446425021,0.04882921308910765,closed,loss
risk24,ETH,short,2024-08-22 20:00:00+00:00,2024-08-23 04:00:00+00:00,3,-0.0007692583364641366,5.859505570692917e-05,-0.0008278533921710657,24% target-vol,historical_validation,0.5,-0.02983405580175559,0.04900624135710025,0.05859505570692917,closed,loss
risk20,BTC,long,2024-08-24 12:00:00+00:00,2024-08-24 12:00:00+00:00,1,-0.0007724307892350523,0.00017106184580779391,-0.0009434926350428462,20% target-vol,historical_validation,0.16666666666666666,0.1710618458077939,0.1710618458077939,0.1710618458077939,closed,loss
risk24,BTC,long,2024-08-24 12:00:00+00:00,2024-08-24 12:00:00+00:00,1,-0.0009269169470820625,0.00020527421496935265,-0.001132191162051415,24% target-vol,historical_validation,0.16666666666666666,0.20527421496935264,0.20527421496935264,0.20527421496935264,closed,loss
risk20,BTC,long,2024-08-24 20:00:00+00:00,2024-08-26 08:00:00+00:00,10,-0.0018067967608985174,0.00025864307378606767,-0.002065439834684585,20% target-vol,historical_validation,1.6666666666666667,0.1715463343372335,0.18397975877497197,0.25864307378606766,closed,loss
risk24,BTC,long,2024-08-24 20:00:00+00:00,2024-08-26 08:00:00+00:00,10,-0.0021681561130782213,0.0003103716885432812,-0.0024785278016215026,24% target-vol,historical_validation,1.6666666666666667,0.2058556012046802,0.2207757105299663,0.3103716885432812,closed,loss
risk20,BTC,long,2024-08-26 16:00:00+00:00,2024-08-26 16:00:00+00:00,1,-0.0017170852949409503,0.00031008976314558047,-0.002027175058086531,20% target-vol,historical_validation,0.16666666666666666,0.31008976314558045,0.31008976314558045,0.31008976314558045,closed,loss
risk24,BTC,long,2024-08-26 16:00:00+00:00,2024-08-26 16:00:00+00:00,1,-0.00206050235392914,0.00037210771577469645,-0.0024326100697038364,24% target-vol,historical_validation,0.16666666666666666,0.3721077157746964,0.3721077157746964,0.3721077157746964,closed,loss
risk20,ETH,short,2024-08-27 04:00:00+00:00,2024-08-29 12:00:00+00:00,15,0.012175908113916096,0.0003649323186390378,0.011810975795277059,20% target-vol,historical_validation,2.5,-0.08121753018570528,0.22292001514497561,0.35270687065305806,closed,win
risk24,ETH,short,2024-08-27 04:00:00+00:00,2024-08-29 12:00:00+00:00,15,0.013933174867011733,0.0004002582317626162,0.013532916635249116,24% target-vol,historical_validation,2.5,-0.08121753018570528,0.24407410887216524,0.3936800621191379,closed,win
risk20,BTC,long,2024-08-27 08:00:00+00:00,2024-08-27 16:00:00+00:00,3,-0.0047474145863833864,0.0003598842133084619,-0.005107298799691848,20% target-vol,historical_validation,0.5,0.35988421330846193,0.2641924731037424,0.35988421330846193,closed,loss
risk24,BTC,long,2024-08-27 08:00:00+00:00,2024-08-27 16:00:00+00:00,3,-0.005363305002507307,0.0004147771612829659,-0.005778082163790273,24% target-vol,historical_validation,0.5,0.4147771612829659,0.302313927718801,0.4147771612829659,closed,loss
risk20,BTC,short,2024-08-29 12:00:00+00:00,2024-09-04 04:00:00+00:00,35,0.003533662921123547,0.0003813731219621492,0.003152289799161398,20% target-vol,historical_validation,5.833333333333333,-0.05818931573385136,0.19084763012958095,0.2944861392252259,closed,win
risk24,BTC,short,2024-08-29 12:00:00+00:00,2024-09-04 04:00:00+00:00,35,0.004035394091710303,0.00042126797611301417,0.0036141261155972887,24% target-vol,historical_validation,5.833333333333333,-0.06982717888062162,0.22096692787209776,0.31700359682870616,closed,win
risk20,ETH,short,2024-09-04 04:00:00+00:00,2024-09-04 16:00:00+00:00,4,-0.0001267808267825417,2.110146262978152e-05,-0.00014788228941232324,20% target-vol,historical_validation,0.6666666666666666,-0.016929766874957942,0.017437285396925083,0.02110146262978152,closed,loss
risk24,ETH,short,2024-09-04 04:00:00+00:00,2024-09-04 16:00:00+00:00,4,-8.269503963017765e-05,3.340211725231327e-05,-0.00011609715688249092,24% target-vol,historical_validation,0.6666666666666666,-0.028082975439780916,0.026982484120168636,0.03340211725231327,closed,loss
risk20,BTC,short,2024-09-04 16:00:00+00:00,2024-09-04 16:00:00+00:00,1,-0.006236297572600001,0.0002217882554067585,-0.00645808582800676,20% target-vol,historical_validation,0.16666666666666666,-0.2217882554067585,0.2217882554067585,0.2217882554067585,closed,loss
risk24,BTC,short,2024-09-04 16:00:00+00:00,2024-09-04 16:00:00+00:00,1,-0.007490712792577129,0.00026640039264934053,-0.007757113185226469,24% target-vol,historical_validation,0.16666666666666666,-0.2664003926493405,0.2664003926493405,0.2664003926493405,closed,loss
risk20,BTC,short,2024-09-05 04:00:00+00:00,2024-09-06 00:00:00+00:00,6,0.005806312445954571,0.00018964473807676509,0.005616667707877806,20% target-vol,historical_validation,1.0,-0.17890098457647974,0.17337241509857396,0.1835253697403405,closed,win
risk24,BTC,short,2024-09-05 04:00:00+00:00,2024-09-06 00:00:00+00:00,6,0.006967574935145485,0.00022757368569211811,0.006740001249453367,24% target-vol,historical_validation,1.0,-0.21468118149177573,0.2080468981182887,0.2202304436884086,closed,win
risk20,ETH,short,2024-09-05 16:00:00+00:00,2024-09-08 12:00:00+00:00,18,0.0055490854401611485,0.00021070636001981942,0.005338379080141329,20% target-vol,historical_validation,3.0,-0.02601303502332465,0.14513624970365338,0.20789013442936669,closed,win
