date_utc,risk20_return,risk20_equity_growth_of_1,risk20_drawdown,risk20_btc_end_position,risk20_eth_end_position,risk20_mean_gross_exposure,risk24_return,risk24_equity_growth_of_1,risk24_drawdown,risk24_btc_end_position,risk24_eth_end_position,risk24_mean_gross_exposure,benchmark_return,benchmark_equity_growth_of_1
2023-08-31 00:00:00+00:00,0.011963360946205093,1.4780482588239228,-0.03448259442750601,-0.3127440666273837,0.0,0.36530232751105185,0.011884333383557877,1.5659517366299338,-0.04451618887034048,-0.3127440666273837,0.0,0.37591581024305243,-0.03316689854447197,0.7874137385491079
2023-09-01 00:00:00+00:00,0.0015136177967158826,1.4802854589728835,-0.03302117009939254,-0.10226528763790904,0.0,0.06797750887821787,0.0018477860149861414,1.5688452803490218,-0.042750659246589495,-0.12271834516549085,0.0,0.08157301065386142,-0.020106023377382543,0.7715819795141674
2023-09-02 00:00:00+00:00,-0.0015792103443686978,1.477947776863455,-0.03454823307035715,-0.052326740450845344,-0.14950970811325526,0.19826401654627201,-0.0018950320886251815,1.5658722682006723,-0.04456467746413251,-0.06279208854101441,-0.17941164973590631,0.23791681985552637,0.007399007896908172,0.7772909206737048
2023-09-03 00:00:00+00:00,-0.0009145019182594805,1.476596190786426,-0.03543114056320129,-0.05269533912920277,-0.1516971677375654,0.20253420982382508,-0.0010974245365429347,1.5641538415524567,-0.045613195630163195,-0.06323440695504333,-0.18203660128507848,0.24304105178859006,0.005406405184817498,0.7814932703373466
2023-09-04 00:00:00+00:00,0.0006365910872780933,1.4775361787609895,-0.03481710462421772,-0.05319844568026922,-0.10323171926637442,0.15564229407175456,0.0007638487010181993,1.5653486184325192,-0.044884188509376366,-0.06383813481632307,-0.12387806311964929,0.18677075288610545,-0.004270864910571159,0.7781556181512154
2023-09-05 00:00:00+00:00,-0.00023875522845928643,1.4771834092730727,-0.03504754708690816,-0.05368428839321387,-0.10384170859217683,0.17346520263616938,-0.0002868915448919207,1.5648995331490827,-0.045158203160085564,-0.06442114607185663,-0.12461005031061217,0.20815824316340326,-0.003726039182233576,0.7752561798281088
2023-09-06 00:00:00+00:00,3.0461988814955987e-05,1.4772284072175637,-0.03501815271608055,-0.053680406260646206,-0.054659574161403164,0.1084334780158513,3.6448357856100344e-05,1.5649565711672757,-0.045123400744578435,-0.06441648751277544,-0.06559148899368379,0.13012017361902156,-0.0005051717175040826,0.7748645423322393
2023-09-07 00:00:00+00:00,-0.0021778871327883254,1.4740111704772951,-0.037119774264654515,-0.25253324773317615,-0.05473598528604321,0.3071209580396657,-0.0026135951190161544,1.5608664083114006,-0.04761906156365514,-0.30303989727981134,-0.06568318234325186,0.3685451496475988,0.00573290792788983,0.7793067694100165
2023-09-08 00:00:00+00:00,-0.005354700469573204,1.4661182821705843,-0.042275709461542244,0.0,-0.3192304841940304,0.16676201741580698,-0.006423673622176218,1.5508399119365897,-0.05373684587615224,0.0,-0.3830765810328364,0.2001144208989684,-0.0011588744594158706,0.7784036506988974
2023-09-09 00:00:00+00:00,-0.00023270992866997187,1.4657771018897185,-0.04249858141287899,0.0,-0.05406721775733873,0.12510176492011857,-0.00027928040184244107,1.5504067927427907,-0.05400111863008461,0.0,-0.06488066130880647,0.15012211790414226,-0.0003877573868441564,0.7781018189333925
2023-09-10 00:00:00+00:00,0.0006096953053562615,1.4666707793074394,-0.04191479729309444,0.0,-0.054122912664408,0.05409833685531636,0.0007316652612090468,1.5515411715337832,-0.05330896411144359,0.0,-0.06494749519728961,0.06491800422637964,-0.00729502243240765,0.7724255487095761
2023-09-11 00:00:00+00:00,0.009552275679542754,1.480680822922514,-0.032762903312347436,-0.05396110964024311,-0.1597588919974823,0.1608082689859016,0.011469994495245883,1.5693373402304232,-0.042450423141103144,-0.06475333156829173,-0.19171067039697876,0.1929699227830819,-0.03935662082914282,0.7420254892702708
2023-09-12 00:00:00+00:00,-0.015618423128289649,1.457554923312166,-0.047869621553793595,0.0,0.0,0.22738094457980929,-0.01872722532319593,1.539948006251823,-0.06038266982507068,0.0,0.0,0.2728571334957711,0.040859506039240046,0.7723442842303795
2023-09-13 00:00:00+00:00,0.0,1.457554923312166,-0.047869621553793595,0.0,0.0,0.0,0.0,1.539948006251823,-0.06038266982507068,0.0,0.0,0.0,0.0026774418509483144,0.7744121911403187
2023-09-14 00:00:00+00:00,0.0,1.457554923312166,-0.047869621553793595,0.0,0.0,0.0,0.0,1.539948006251823,-0.06038266982507068,0.0,0.0,0.0,0.02171219090846077,0.7912263764761966
2023-09-15 00:00:00+00:00,0.0,1.457554923312166,-0.047869621553793595,0.0,0.0,0.0,0.0,1.539948006251823,-0.06038266982507068,0.0,0.0,0.0,-0.01009487217850491,0.7832390473414078
2023-09-16 00:00:00+00:00,0.0,1.457554923312166,-0.047869621553793595,0.0,0.0,0.0,0.0,1.539948006251823,-0.06038266982507068,0.0,0.0,0.0,0.006110399419312129,0.7880249507614653
2023-09-17 00:00:00+00:00,0.0,1.457554923312166,-0.047869621553793595,0.0,0.0,0.0,0.0,1.539948006251823,-0.06038266982507068,0.0,0.0,0.0,-0.002815524271093439,0.7858062473863692
2023-09-18 00:00:00+00:00,-0.0028623185430149967,1.453382936827707,-0.05059492199138804,0.19938142202705836,0.0,0.06618728379486087,-0.003671417266882804,1.5342942145515683,-0.06383239711533717,0.25573394123483356,0.0,0.0849194444542845,0.011209053390792256,0.7946143915681411
2023-09-19 00:00:00+00:00,0.002702772661883568,1.4573111004966128,-0.04802889590149295,0.19111801871479375,0.0,0.16093527241986652,0.0034691142164364752,1.5396168564234654,-0.060584724775202825,0.2455220670202655,0.0,0.20667043487151923,0.006662332121472936,0.7999083765532702
2023-09-20 00:00:00+00:00,-0.00048687922941204054,1.4566015659909894,-0.04849239085907897,0.0,0.0,0.06328814411905637,-0.0006256807830825606,1.5386535477430912,-0.06117249886024523,0.0,0.0,0.08133426449008864,-0.01268738253084789,0.7897596329903094
2023-09-21 00:00:00+00:00,-0.005335171412541917,1.4488303469566506,-0.05356884705418363,0.10706844832660428,-0.5648405547902787,0.41260085145285386,-0.0063601730653465305,1.5288674448918356,-0.06714360424600085,0.09651375734635637,-0.6431103797272366,0.4645089759213544,-0.01442669019045173,0.7783660154402333
2023-09-22 00:00:00+00:00,-0.001670013933226966,1.446410780090351,-0.055149400266443216,0.09415259555724569,-0.6104574723427977,0.7030852575133192,-0.001905235471440614,1.5259545924046969,-0.06892091534095168,0.08921764291904716,-0.7063144385610048,0.793702309015983,0.00042955282369971926,0.7787003647600376
2023-09-23 00:00:00+00:00,-0.0010351378995004934,1.4449135454736333,-0.056127450931593215,0.0,-0.6606414900366083,0.6933360094645803,-0.0011725225038498044,1.5241653763052494,-0.07001262652057827,0.0,-0.7753137169392947,0.7969390496444805,0.001879737191562425,0.7801641167967602
2023-09-24 00:00:00+00:00,0.003998516038887567,1.4506910554600154,-0.05235336140547753,0.0,-0.6935472602115859,0.6775177291022093,0.004758472972883343,1.5314180760546026,-0.06558730673875368,0.0,-0.8322567122539031,0.8042947515590503,-0.006066264350251371,0.7754314350276907
2023-09-25 00:00:00+00:00,-0.0032886288156607213,1.4459202710524084,-0.05546981944822349,-0.11906470823171657,-0.5749126771629054,0.6959187661184317,-0.003955612578035672,1.5253603794507298,-0.06928348134129403,-0.14287764987805987,-0.6898952125954864,0.8351025193421181,0.0006710778624365865,0.7759518098975753
